N, |E1/B0_eff|, |E2/B0_eff|, |E3/E3_main_decay|, |E3_main_decay/B0_eff|, |E3/B0_eff|, (|E1|+|E2|+|E3|)/|B0_eff|
862, 0.0000000480042999835479942691814481774, 0.000000448227463255758457907285246505, 0.209549296615848672664875507046, 0.000438798511462528875830836224736, 0.0000919499194330543371615447147266, 0.0000924461511962936436137211814213
863, 0.0000000478681359250624649121120522779, 0.000000447234349963543263490800459031, 0.209547850343593122380482836678, 0.00043775581005493659272388862903, 0.0000917307889724302305085897336409, 0.0000922258914583188362369926461522
864, 0.0000000477325155004935243481701218728, 0.000000446244597719947078683448825191, 0.209546407424062505615043174005, 0.000436716672403233253101157305227, 0.0000915124097642887497134481925974, 0.0000920063868775091903164798115445
865, 0.0000000475974359169754587029008803158, 0.000000445258191246380014493869543313, 0.209544967845611970583228537462, 0.00043568108251437465307191721618, 0.000091294778426416052434405885948, 0.0000917876340535794079076026563716
866, 0.0000000474628943991707004792838733711, 0.000000444275115351361122568609413962, 0.209543531596650530446818787228, 0.000434649024484446573575257438494, 0.0000910778915955099606246481127664, 0.0000915696296052604924476960060537
867, 0.0000000473288881891399366800213530492, 0.000000443295354929921518156628814791, 0.209542098665640752224309175126, 0.000433620482498070504767814286952, 0.0000908617459270534386708503506518, 0.0000913523701701725001256870008197
868, 0.000000047195414546213326423077782281, 0.000000442318894963012277200304651123, 0.209540669041098447854027736202, 0.000432595440827813986481070003894, 0.0000906463380951890577015524187225, 0.0000911358524046982833051758011559
869, 0.000000047062470746862817321541794807, 0.000000441345720516917063912166908811, 0.209539242711592367393390389, 0.00043157388383360552379901942936, 0.0000904316647925944372861748984394, 0.000090920072983858217167408607143
870, 0.0000000469300540845755500147123123132, 0.000000440375816742669445645238832403, 0.209537819665743894337081586182, 0.000430555795962154037215548528495, 0.000090217722730358655833437207556, 0.0000907050286011859008290971587008
871, 0.0000000467981618697283403517602255897, 0.000000439409168875474852308362608722, 0.209536399892226743037106676421, 0.000429541161746372807234852602269, 0.0000900045086378596210848534083367, 0.000090490715968604824277513531171
872, 0.000000046666791429463228842404093616, 0.000000438445762234137138016347020714, 0.209534983379766658207818821358, 0.000428529965804807873677765855724, 0.0000897920192626423921849395749861, 0.0000902771318163059925517983261004
873, 0.0000000465359401075640871007804543043, 0.000000437485582220489703098234237226, 0.209533570117141116499178376678, 0.000427522192841070850351975052454, 0.0000895802513702984448947651735532, 0.0000900642728926264986849641882448
874, 0.0000000464056052643342711191040724294, 0.000000436528614318831135015512243347, 0.20953216009317903012165611254, 0.000426517827643276116134837851975, 0.0000893692017443458715995395817379, 0.0000898521359639290370056741980537
875, 0.0000000462757842764753113168180260823, 0.000000435574844095365327165759062196, 0.209530753296760452506343534, 0.000425516855083482343903957161336, 0.0000891588671861105078440515299848, 0.0000896407178144823484825341070731
876, 0.0000000461464745369666294187449613536, 0.000000434624257197646034966055700672, 0.209529349716816285983983884759, 0.000424519260117138329132846631039, 0.0000889492445146079772119889617635, 0.0000894300152463425898763737624256
877, 0.0000000460176734549462723222858947189, 0.000000433676839354025829024606669202, 0.209527949342327991466786195405, 0.000423525027782533080346981912339, 0.0000887403305664266464464646990959, 0.0000892200250792356185478115916598
878, 0.0000000458893784555926532189881464503, 0.000000432732576373109405618419162642, 0.209526552162327300117031987906, 0.000422534143200250134009347471829, 0.0000885321221956114827894764858576, 0.0000890107441504401848483138931667
879, 0.0000000457615869800072903398356464994, 0.000000431791454143211215099672926714, 0.20952515816589592698662998887, 0.000421546591572626056774292884506, 0.0000883246162735488055975457918561, 0.0000888021693146720241029853004293
880, 0.0000000456342964850985337964190378837, 0.000000430853458631817369253620059345, 0.209523767342165286611918452154, 0.000420562358183213098414164191266, 0.000088117809688851924369420824982, 0.0000885942974439688402724708640792
881, 0.0000000455075044434662710917355572977, 0.000000429918575885051789026544316565, 0.209522379680316210548157463839, 0.000419581428396245959084813903867, 0.0000879116993472476553995039926866, 0.0000883871254275761734596222725605
882, 0.0000000453812083432876019747652220472, 0.000000428986792027146554433538946515, 0.209520995169578666828294916003, 0.00041860378765611263495377571254, 0.0000877062821714637093475851028146, 0.0000881806501718341435039934069831
883, 0.000000045255405688203473412185801235, 0.000000428058093259916418842685943015, 0.209519613799231481330729706816, 0.000417629421486829306568663790117, 0.0000875015551011169420915390600413, 0.0000879748686000650619837939317856
884, 0.0000000451300939972062655486395867922, 0.00000042713246586223745021469242587, 0.209518235558602061040934169487, 0.0004166583154915192346932573902, 0.0000872975150926024613048884894205, 0.0000877697776524619050206518214332
885, 0.0000000450052708045283196238650835938, 0.000000426209896189529762255215416608, 0.209516860437066119191934767688, 0.000415690455351895628684822500895, 0.0000870941591189835812755511927451, 0.0000875653742859776393574302732453
886, 0.0000000448809336595313989107711756837, 0.000000425290370673244298811037658375, 0.209515488424047402268785736194, 0.00041472582682774845282854016685, 0.0000868914841698826185556975929994, 0.0000873616554742153942534194018334
887, 0.0000000447570801265970738331746598838, 0.000000424373875820353635210996685779, 0.209514119509017418862304608363, 0.000413764415756435136383490009419, 0.0000866894872513725211054418479586, 0.0000871586182073194718144860193042
888, 0.0000000446337077850180225154586283064, 0.000000423460398212846760618168738956, 0.209512753681495170357471472233, 0.000412806208052375153429557007506, 0.0000864881653858693236650990972429, 0.0000869562594918671884482327246102
889, 0.0000000445108142288902381088531874095, 0.000000422549924507227805821319296095, 0.209511390931046883442025349878, 0.000411851189706548438935886918339, 0.0000862875156120254221619600641317, 0.0000867545763507615402058902366152
890, 0.0000000443883970670061343304053863255, 0.000000421642441434018681251103247419, 0.20951003124728574442092131525, 0.000410899346785997607799190170894, 0.0000860875349846236600279798951902, 0.000086553565823124684843561403824
891, 0.0000000442664539227485407410057606528, 0.000000420737935797265590359979653603, 0.209508674619871635322440869198, 0.00040995066543333394392432080517, 0.0000858882205744722193744583524537, 0.0000863532249641922335055593378679
892, 0.0000000441449824339855793780881582234, 0.000000419836394474049383854347561913, 0.209507321038510871781875691326, 0.000409005131866247126740159339905, 0.0000856895694683003100387084490025, 0.0000861535508452083450019408847226
893, 0.000000044023980252966414446830891032, 0.000000418937804413999720613058778437, 0.209505970492955942688831201523, 0.00040806273237701866286097949779, 0.0000854915787686546495858859611769, 0.0000859545405533216157209458508464
894, 0.0000000439034450462178668608739578526, 0.000000418042152638813001468268454052, 0.209504622973005251584321403768, 0.00040712345333203899091718920979, 0.0000852942455937967274165854911566, 0.0000857561911914817582849146335685
