N, e1, e2, e3_ab, e3_abc, e_total_ab, e_total_abc
494, 0.0000000730098059354947575521753736827, 0.000000812761116837280900423186072737, 0.000279249514146999444509629495368, 0.00000153202297419629122659543329784, 0.000280135285069772220167604856815, 0.00000241779389696906688457079474426
495, 0.0000000726787667834063617997169498433, 0.000000809776445315037873950380654477, 0.00027815262309621842576089864766, 0.0000015229372082751441593558906909, 0.000279035078308316869996648745264, 0.00000240539242037358839510598829522
496, 0.0000000723498985816834362212480970927, 0.000000806808740456616015567297046693, 0.000277062021605580551989235347283, 0.00000151392226975423043613602461261, 0.000277941180244618851441023892426, 0.00000239308090879252988792456975639
497, 0.0000000720231827147149689480052392863, 0.000000803857871753503329865100277602, 0.000275977661928864362441566885787, 0.00000150497747278322599968775248238, 0.000276853542983332580740379991304, 0.00000238085852725144429850085799927
498, 0.0000000716986007639168294637244803894, 0.000000800923709962184074184309390177, 0.000274899496772244061669717626044, 0.00000149610213945635996344268342343, 0.000275772119082970162573365659915, 0.00000236872445018246086709071729399
499, 0.0000000713761345052522068380119399111, 0.000000798006127089355671416389645013, 0.000273827479289144518652368510435, 0.00000148729559970524529070338201063, 0.00027469686155073912653062291202, 0.00000235667786129985316895778359555
500, 0.0000000710557659067881936666924202895, 0.000000795104996377347738616428482294, 0.000272761563075164581203002125442, 0.00000147855719119335968662465377317, 0.000273627723837448717135285246345, 0.00000234471795347749561890777467575
501, 0.0000000707374771262879170903939235329, 0.000000792220192289740068281487649503, 0.000271701702163067668189251366178, 0.00000146988625921214814324205639842, 0.000272564659832483696174623247751, 0.00000233284392862817612861393797146
502, 0.0000000704212505088376293594583475276, 0.000000789351590497176454885072892513, 0.000270647851017838619825626077811, 0.00000146128215657871912654055298886, 0.000271507623858844633909870609051, 0.0000023210549975847332107850842289
503, 0.0000000701070685845081812825712303328, 0.000000786499067863371313902549733042, 0.000269599964531805803701079233154, 0.0000014527442435351069317038671903, 0.000270456570668253683196264354117, 0.00000230935037998298642688898815367
504, 0.0000000697949140660503125433874716188, 0.00000078366250243130609413877535792, 0.00026855799801982749127234043403, 0.0000014442718876490732585114125108, 0.000269411455436324847679022596859, 0.00000229772930414642966519357534034
505, 0.0000000694847698466232032988801425322, 0.000000780841773409612536700650282767, 0.000267521907214541536300277204548, 0.00000143586446371642157361474196225, 0.000268372233757797772040276734974, 0.00000228619100697265731361427238755
506, 0.0000000691766189975557416900218897608, 0.000000778036761159139885466153658513, 0.000266491648261677403136474265368, 0.00000142752135366479833038292401106, 0.000267338861641834098763630440916, 0.00000227473473382149395753909955933
507, 0.0000000688704447661399719044684890945, 0.000000775247347179703204409593971183, 0.000265467177715429608887325378031, 0.00000141924194645895561040342693738, 0.000266311295507375452063639440491, 0.00000226335973840479878671748939766
508, 0.0000000685662305734561972367828769923, 0.000000772473414097010006671663613732, 0.000264448452533891659299639881046, 0.00000141102563800745023380318985833, 0.000265289492178562125503548327537, 0.00000225206528267791643771163634905
509, 0.0000000682639600122292221989358582788, 0.000000769714845649762448833330494771, 0.00026343543007454957373135963867, 0.00000140287183107075485854881549878, 0.000264273408880211565402391905023, 0.00000224085063673274652958108185183
510, 0.0000000679636168447152271467540752611, 0.000000766971526676932391485002383611, 0.000262428068089834109799602772092, 0.00000139477993517075705202467338341, 0.00026326300323335575741823452855, 0.00000222971507869240467065642984228
511, 0.0000000676651850006187781109625042429, 0.000000764243343105206673896713071019, 0.000261426324722730813241900746512, 0.00000138674936650162277169693813113, 0.000262258233250836638693908422087, 0.00000221865789460744822370461370639
512, 0.0000000673686485750394835586862778709, 0.000000761530181936599996410751706218, 0.000260430158502447033191042557438, 0.00000137877954784200113576849089953, 0.000261259057332958672671011995422, 0.00000220767837835364061573792888361
513, 0.0000000670739918264478186668333213077, 0.000000758831931236232849114194225982, 0.000259439528340135057455119505369, 0.00000137086990846854779962711245859, 0.000260265434263197738122900532917, 0.00000219677583153122846740814000587
514, 0.000000066781199174689646366677760538, 0.000000756148480120271969423797808011, 0.000258454393524670536517783385967, 0.00000136301988407074467979520969718, 0.000259277323203965498133573861536, 0.00000218594956336570629558568526573
515, 0.0000000664902551990189729231065186645, 0.000000753479718744030854447800818623, 0.000257474713718485378834871398191, 0.00000135522891666699418420608289643, 0.000258294683692428428662242305529, 0.00000217519889061004401157699023372
516, 0.0000000662011446361584841461917217204, 0.000000750825538290227896396088451752, 0.000256500448953454313607771801677, 0.00000134749645452196651615715513137, 0.00025731747563638069998831408185, 0.00000216452313744835289669943530484
517, 0.0000000659138523783874165007288347901, 0.000000748185830957399750909245546661, 0.000255531559626834330566444985722, 0.00000133982195206517901941753068647, 0.000256345659310170117733854960103, 0.00000215392163540096618682750506792
518, 0.0000000656283634716563253847674191663, 0.000000745560489948467588985153806872, 0.000254568006497256219400998212059, 0.00000133220486981078692388392218925, 0.000255379195350676343315368133285, 0.00000214339372323091083825384341529
519, 0.0000000653446631137283206945036431409, 0.000000742949409459453923215539278906, 0.00025360975068076744434514815619, 0.00000132464467427856523506901742907, 0.000254418044753340626589058199112, 0.00000213293874685174747897906035112
520, 0.000000065062736652346347483664230785, 0.000000740352484668347738320412311361, 0.00025265675364692560204269175616, 0.00000131714083791606188674893215831, 0.000253462168868246296128495832702, 0.00000212255605923675597255300870046
521, 0.000000064782569583426097064067490627, 0.000000737769611724115694501429275184, 0.000251708977214941723224032672501, 0.00000130969283902190264446637046338, 0.000252511529396249265015598169267, 0.00000211224502032944443603186722919
522, 0.0000000645041475492741412837021981958, 0.000000735200687735857209941321764437, 0.000250766383549872690888561985897, 0.00000130230016167022860845412827259, 0.00025156608838515782223978700986, 0.00000210200499695535995967915223522
523, 0.0000000642274563368308899626391235088, 0.000000732645610762101265870739090939, 0.00024982893515886205963484848506, 0.00000129496229563624751807615923685, 0.000250625808225960991790681863275, 0.0000020918353627351796739095374513
524, 0.0000000639524818759379785685295860037, 0.000000730104279800242814020880874968, 0.000248896594887428572508636124565, 0.00000128767873632288040624310524244, 0.000249690651649104753301225535026, 0.00000208173549799906119883251570341
525, 0.0000000636792102376297001754255944049, 0.000000727576594776116701994596990194, 0.000247969325915801683252955683648, 0.00000128044898468848549160460796722, 0.000248760581720815429655125706233, 0.00000207170478970223189377463055182
526, 0.0000000634076276324481025751741897574, 0.000000725062456533707067134248780578, 0.000247047091755303403149520019752, 0.0000012732725471756415288066976402, 0.000247835561839469558319229442722, 0.00000206174263134179669851612061053
527, 0.0000000631377204087813781026278654098, 0.000000722561766824990183855361295668, 0.000246129856244775802740179516791, 0.00000126614893564097316288023547082, 0.000246915555732009574302137505952, 0.0000020518484228747447248382246319
528, 0.0000000628694750512251802972338582215, 0.000000720074428299908783164393089472, 0.000245217583547053509615666776451, 0.00000125907766728600115304329764607, 0.000246000527450404643579128403399, 0.00000204202157063713511650492459377
529, 0.0000000626028781789665079570141699202, 0.000000717600344496475896199977805049, 0.000244310238145480554160168321238, 0.0000012520582645890006440005500086, 0.000245090441368155996564325313213, 0.00000203226148726444304815754198357
530, 0.0000000623379165441898034492547963377, 0.000000715139419831006306142604806985, 0.000243407784840470925648349842221, 0.00000124509025523785096934667023157, 0.000244185262176846121757941701824, 0.00000202256759161304707893852983489
531, 0.0000000620745770305049183280544730936, 0.000000712691559588473724740486788461, 0.000242510188746112211410168901891, 0.00000123817317206386077206599072523, 0.000243284954882731190053237443152, 0.00000201293930868283941513453198678
532, 0.0000000618128466513966053748461572292, 0.00000071025666991299184101161663954, 0.000241617415286811701911890364722, 0.00000123130655297655252150077349252, 0.000242389484803376090358276827519, 0.00000200337606954094096788723628929
533, 0.0000000615527125486952021266415280674, 0.000000707834657798417420415742091968, 0.000240729430193984354552849301817, 0.00000122448994089939079466673392603, 0.000241498817564331467175391685437, 0.00000199387731124650341720911754607
534, 0.0000000612941619910681767905489238233, 0.000000705425431079073662956974074675, 0.000239846199502782018750278487537, 0.00000121772288370643897255436422405, 0.000240612919095852160590026010536, 0.00000198444247677658081230188722254
535, 0.000000061037182372532213164505087911, 0.000000703028898420592058289460728678, 0.000238967689548863334482450177025, 0.00000121100493415992927919302102874, 0.000239731755629656458753904142842, 0.00000197507101495305355064698684533
536, 0.000000060781761210985516795515390727, 0.000000700644969310871004966261930462, 0.000238093866965203725886916249991, 0.0000012043356498487313628934567804, 0.000238855293695725582408678027313, 0.00000196576238037058788465523410159
537, 0.0000000605278861467600301103343001606, 0.000000698273554051149489506239113577, 0.000237224698678944920769134742708, 0.00000119771459312770488534245338765, 0.000237983500119142830288751316122, 0.00000195651603332561440495902680139
538, 0.0000000602755449411932496517026448878, 0.000000695914563747194148966174129159, 0.000236360151908283435970539788933, 0.0000011911413310579218452166380273, 0.000237116342016971823369157665707, 0.00000194733143974630924383451480135
539, 0.0000000600247254752193438482061784508, 0.000000693567910300598068205984467486, 0.000235500194159397477477371058002, 0.00000118461543534774461882488690844, 0.000236253786795173294889425248648, 0.00000193820807112356203087907755438
540, 0.0000000597754157479792749396918085596, 0.000000691233506400189690034062091621, 0.000234644793223411712925484039645, 0.00000117813648229474595109076945753, 0.000235395802145559881890457793546, 0.00000192914540444291491606452335772
541, 0.0000000595276038754496337750910260755, 0.000000688911265513550242927529949968, 0.000233793917173399382775002817675, 0.00000117170405272845737605648792037, 0.000234542356042788382651705438651, 0.00000192014292211745725275910889641
542, 0.0000000592812780890899011975166891434, 0.00000068660110187863811704837508656, 0.000232947534361421224895075402512, 0.00000116531773195393278713344533715, 0.000233693416741388952913321294287, 0.00000191120011192166080537933711286
543, 0.0000000590364267345078546346418478383, 0.000000684302930495518644830645204795, 0.000232105613415600695616107140977, 0.00000115897710969611411364519483223, 0.00023284895277283072211557242803, 0.00000190231646692614061311048188487
544, 0.0000000587930382701428433226093503069, 0.000000682016667118197767505579828515, 0.000231268123237234978477576336147, 0.00000115268178004498629190696011458, 0.000232008932942623319088404525326, 0.0000018934914854333269027351492934
545, 0.0000000585511012659666603109866320964, 0.0000006797422282465580935698877614, 0.0002304350329979412799267128358, 0.00000114643134140150894626071389229, 0.000231173326327453804680593710194, 0.00000188472467091403370014158828579
546, 0.0000000583106044022017440264593530544, 0.00000067747953111839587939642446184, 0.000229606312136837919109719937003, 0.00000114022539642431241823222639511, 0.000230342102272358516733142820818, 0.00000187601553194491004165511021
547, 0.0000000580715364680564467158892524323, 0.000000675228493701557485945030321122, 0.00022878193035775972664555893516, 0.00000113406355197714600039060161793, 0.000229515230387929340578219854734, 0.00000186736358214675993305152119148
548, 0.0000000578338863604771115468509830222, 0.000000672989034686173888862937079056, 0.000227961857626507274885253260983, 0.00000112794541907706644566349286866, 0.000228692680547553925885663049045, 0.00000185876834012371744607328093074
549, 0.0000000575976430829167045175671997082, 0.000000670761073476991842177328106903, 0.000227146064168129469639808758829, 0.00000112187061284335503288221123128, 0.000227874422884689378186503654135, 0.00000185022932940326357957710653789
550, 0.0000000573627957441197516200055007843, 0.000000668544530185800318285644679675, 0.000226334520464239040709737015281, 0.0000011158387524471516752880331187, 0.000227060427790168960779642665462, 0.00000184174607837707174519368329916
551, 0.0000000571293335569233359114640788055, 0.000000666339325623950869050095521765, 0.00022552719725036047577130512946, 0.00000110984946106179476070989235354, 0.000226250665909541349976266689061, 0.00000183331812024266896567145195411
552, 0.0000000568972458370739132829053708828, 0.000000664145381294970574509514305578, 0.000224724065513309949271461149469, 0.00000110390236581385561020806739945, 0.000225445108140441993759253569146, 0.00000182494499294590009800048707591
553, 0.0000000566665220020597097682017115185, 0.000000661962619387266267041885050337, 0.000223925096488606804957291828589, 0.00000109799709773485663625029582317, 0.000224643725629996130934101915351, 0.00000181662623912418261306038258503
554, 0.0000000564371515699584672189125624071, 0.000000659790962766918739752157534262, 0.00022313026165791615751920080081, 0.00000109213329171366247202595409069, 0.000223846489772253034726171870907, 0.00000180836140605053967899702418736
555, 0.0000000562091241583003080757523030764, 0.000000657630334970565668429748465931, 0.000222339532746522185562044457686, 0.00000108631058644953353038870320043, 0.000223053372205651051538549958455, 0.00000180015004557839950689420396943
556, 0.0000000559824294829454938020388989914, 0.00000065548066019837199662567014274, 0.000221552881720831694737475842673, 0.00000108052862440583163422471915067, 0.000222264344810513012227903551714, 0.0000017919917140871491246524281924
557, 0.0000000557570573569768553076047034061, 0.000000653341863307086553247605585415, 0.000220770280785907536375923346455, 0.00000107478705176436753984697267348, 0.000221479379706571599784478556744, 0.00000178388597242843094840218296231
558, 0.0000000555329976896066773853412044035, 0.000000651213869803183691569422875505, 0.000219991702383031473350124979148, 0.00000106908551838038035138897911834, 0.000220698449250524263719079743228, 0.00000177583238587317072034374319825
559, 0.0000000553102404850978228081453419756, 0.000000649096605836088757706380076261, 0.000219217119187296091186060134009, 0.00000106342367773813899718534513343, 0.000219921526033617277766574659428, 0.00000176783052405932557769987055167
560, 0.0000000550887758416988852929120017665, 0.000000646989998191486215425271470583, 0.000218446504105225358613535187773, 0.00000105780118690715610885102632846, 0.000219148582879258543714253371246, 0.00000175987996094034120956920980081
561, 0.0000000548685939505931640317209518755, 0.000000644893974284709272646521741039, 0.000217679830272423447819610644962, 0.00000105221770649900481027464491807, 0.000218379592840658750256288887655, 0.00000175198027473430724695288761098
562, 0.0000000546496850948612559198117717887, 0.000000642808462154209873159110562809, 0.000216917071051251430635487909377, 0.0000010466729006247290870901348879, 0.000217614529198500501764566831712, 0.00000174413104787380021616905722249
563, 0.0000000544320396484570649766162527337, 0.000000640733390455107934915471016574, 0.000216158200028531472753344603708, 0.00000104116643685283856745052878852, 0.000216853365458635037753236690977, 0.00000173633186695640356734261605783
564, 0.0000000542156480751970317612805395189, 0.000000638668688452818733808227576917, 0.000215403191013278153835820374834, 0.00000103569798616787870216156293616, 0.00021609607534980616960138988295, 0.0000017285823226958944677310710526
565, 0.0000000540005009277623888289934567353, 0.000000636614286016757349059842012153, 0.000214652018034456547049273184523, 0.00000103026722292956748650322349548, 0.000215342632821401066787162019992, 0.00000172088200987408722439205896437
566, 0.0000000537865888467142514602452387853, 0.000000634570113614119103285743853, 0.000213904655338766697124374068796, 0.00000102487382483249001743526449783, 0.000214593012041227530479120057888, 0.00000171323052729332337218125358961
567, 0.0000000535739025595213560230522391831, 0.00000063253610230373494692708834948, 0.000213161077388454141525873978728, 0.00000101951747286634232840762635713, 0.000213847187393317397828824119316, 0.00000170562747772959863135776694579
568, 0.0000000533624328796002613993504282886, 0.000000630512183730000753096514976297, 0.000212421258859146124699210983434, 0.00000101419785127671608973677452198, 0.000213105133475755725713706848838, 0.00000169807246788631710423263992657
569, 0.0000000531521707053678319223127929716, 0.00000062849829011687950494468526887, 0.000211685174637713160656745682757, 0.00000100891464752641590552117732927, 0.000212366825098535407993612680818, 0.00000169056510834866324238817539111
570, 0.0000000529431070193058232323841942718, 0.000000626494354261975373442311915364, 0.000210952799820155604372498251652, 0.00000100366755225730107840910559163, 0.000211632237281436885569172947762, 0.00000168310501353858227508380170127
571, 0.000000052735232887037395367435215384, 0.000000624500309530678698987166571386, 0.00021022410970951489757295924078, 0.000000998456259252643851254090524051, 0.000210901345251932613667313842567, 0.00000167569180167035994560869231082
572, 0.000000052528539456415380257667348868, 0.000000622516089850380905493293825948, 0.00020949907981380915954447196396, 0.000000993280465399996269850947942548, 0.000210174124443115955830222925135, 0.00000166832509470679255560190911736
573, 0.0000000523230179566221335997914874023, 0.000000620541629704758390605444293761, 0.000208777685843992798526418371151, 0.000000988139870654557943590320450492, 0.000209450550491654179050623606933, 0.00000166100451831593846779555623165
574, 0.0000000521186596972808038385609393744, 0.000000618576864128124450410511528498, 0.000208059903711939824125532285785, 0.000000983034178003037111053117052483, 0.000208730599235765229379781358253, 0.00000165372970182844236530218952036
575, 0.0000000519154560675778536879593393512, 0.000000616621728699848311494367602817, 0.000207345709528450545971632213176, 0.000000977963093427997545337836121989, 0.000208014246713217972136814540118, 0.00000164650027819542371052016306416
576, 0.0000000517133985353966722801911732634, 0.000000614676159538840357421682701689, 0.000206635079601281348540398600014, 0.000000972926325872683959322247397366, 0.000207301469159355585570100473889, 0.00000163931588394692098902412127232
577, 0.0000000515124786464621186390476016302, 0.000000612740093298102650702753056383, 0.000205927990433197236695975664197, 0.000000967923587206318694153921565427, 0.000206592243005141801465317464855, 0.00000163217615915088346349572222344
578, 0.0000000513126880234958397361492918236, 0.000000610813467159343865059585874758, 0.000205224418720046851056584808669, 0.000000962954592189862595088232297912, 0.000205886544875229690761380543835, 0.00000162508074737270229988396746449
579, 0.0000000511140183653822089049102069627, 0.000000608896218827657756317974421458, 0.000204524341348859656761395770585, 0.00000095801905844223309739330044246, 0.000205184351586052696726618655213, 0.00000161802929563527306261618507088
580, 0.0000000509164614463447328587107101127, 0.000000606988286526264313537413383446, 0.000203827735395965013617985740845, 0.000000953116706406972661463497163004, 0.000204485640143937622664381864938, 0.00000161102145437958170785962125656
581, 0.0000000507200091151327779875841819944, 0.000000605089608991312745050726230121, 0.000203134578125132839938171137669, 0.000000948247259319360810570197720574, 0.000203790387743239285461209448081, 0.00000160405687742580633360850813269
582, 0.0000000505246532942184689925615101975, 0.000000603200125466745466924413525054, 0.000202444846985735586627140254068, 0.000000943410443173963136873160266524, 0.000203098571764496550563057229103, 0.00000159713522193492707279013530178
583, 0.0000000503303859790036152595147633653, 0.000000601319775699222273973078127773, 0.000201758519610931242277940222538, 0.000000938605986692610751459950957244, 0.000202410169772609468167172815429, 0.00000159025614837083664069254384838
584, 0.0000000501371992370365226757121386224, 0.000000599448499933103885870879836912, 0.000201075573815867094141745689109, 0.000000933833621292803762315102355328, 0.000201725159515037234550292281085, 0.00000158341932046294417086169433086
585, 0.0000000499450852072385508531391766708, 0.000000597586238905494073103753990366, 0.000200395987595903973895201286375, 0.000000929093081056532470285149876283, 0.000201043518920016706519158179542, 0.00000157662440516926509424204304332
586, 0.0000000497540360991402779437388499266, 0.000000595732933841339579501968451642, 0.00019971973912486072111070298533, 0.000000924384102699510077339453793874, 0.000200365226094801200968148692632, 0.00000156987107263998993478516109544
587, 0.0000000495640441921271374138405649627, 0.000000593888526448587069887269948833, 0.000199046806753278601254958276072, 0.000000919706425540810803768054190593, 0.000199690259323919315462259386585, 0.00000156315899618152501106916470439
588, 0.0000000493751018346943932889360932326, 0.000000592052958913396342966108326647, 0.000198377169006705418896712018493, 0.000000915059791472907411444174172327, 0.000199018597067453509632967062912, 0.00000155648785222099814769921859221
589, 0.0000000491872014437113224863513812748, 0.000000590226173895409061003842589612, 0.000197710804583999070597290910119, 0.000000910443944932102228947031339532, 0.00019835021795933819098078110409, 0.00000154985732027122261243722531042
590, 0.000000049000335503694474922977757819, 0.000000588408114523072259028013161458, 0.000197047692355650285688729572991, 0.000000905858632869345871226203835053, 0.00019768510080567705242268056391, 0.00000154326708289611260517719475433
591, 0.0000000488144965660898841187661402824, 0.000000586598724389015907335180384121, 0.000196387811362124306814798015784, 0.000000901303604721437941627024455108, 0.000197023224583079412606251962308, 0.00000153671682567654373308097097951
592, 0.0000000486296772485641030148431732002, 0.000000584797947545483811918909378829, 0.000195731140812221265721334913813, 0.000000896778612382604097521695358971, 0.000196364568437015313636268666366, 0.000001530206237176652012455447911
593, 0.0000000484458702343039416885546501364, 0.000000583005728499817148099593458988, 0.000195077660081455013334963937726, 0.00000089228341017644395253664690862, 0.000195709111680189134424752085835, 0.00000152373500891056504232479501774
594, 0.0000000482630682713247855771376275018, 0.000000581222012209989933123211170603, 0.000194427348710450166664570802535, 0.000000887817754828244378466012933183, 0.000195056833790931481383271151333, 0.00000151730283530955909716636173129
595, 0.0000000480812641717873747177175738506, 0.000000579446744080195753809053577088, 0.000193780186403357138498866168926, 0.000000883381405437652858446169150523, 0.000194407714411609121627392940077, 0.00000151090941368963598697294030146
596, 0.0000000479004508113229263745529626194, 0.000000577679869956485075469077303743, 0.000193136153026284919256953615471, 0.000000878974123451705629868607507919, 0.000193761733347052727258797245738, 0.00000150455444421951363171223777428
597, 0.0000000477206211283664852555285072906, 0.000000575921336122452468296941463176, 0.00019249522860575138367804287585, 0.000000874595672638205440858856295181, 0.000193118870563002202631595345821, 0.00000149823762988902439441132626565
598, 0.0000000475417681234983873194370340536, 0.000000574171089294973097235998753287, 0.000191857393327150898312257722526, 0.000000870245819059443827977912216898, 0.000192479106184569369796813158314, 0.00000149195867647791531253334800424
599, 0.0000000473638848587937249441842571068, 0.000000572429076619987830985506307149, 0.000191222627533239008997828057697, 0.000000865924331046262905139297867585, 0.000191842420494717790553757748261, 0.00000148571729252504446106898843184
600, 0.0000000471869644571797029642843000965, 0.000000570695245668336335296024468535, 0.000190590911722633990681751568795, 0.00000086163097917245173460834584801, 0.000191208793932759506720011877564, 0.00000147951318929796777286865461664
601, 0.0000000470110001018007767944561566827, 0.000000568969544431637525041214909939, 0.0001899622265483350450621685675, 0.000000857365536229472430388980720136, 0.000190578207092868483364004238566, 0.00000147334608076291073222465178676
602, 0.0000000468359850353914655353449868071, 0.000000567251921318216758736874314122, 0.000189336552816256934602103800106, 0.000000853127777201511222334869500824, 0.000189950640722610542826376019406, 0.00000146721568355511944660708880175
603, 0.0000000466619125596567346079209792727, 0.000000565542325149079168211735867379, 0.000188713871483780844486763490571, 0.000000848917479240849785973506980125, 0.000189326075721489580389583147417, 0.00000146112171694958568879316382678
604, 0.0000000464887760346598440854943873165, 0.00000056384070515392852502109374389, 0.000188094163658321267071090362425, 0.000000844734421643552218330192600011, 0.000188704493139509855440196950557, 0.00000145506390283214058743678073122
605, 0.0000000463165688782175604870496449917, 0.000000562147010967231053936236004589, 0.000187477410595908706291613244061, 0.000000840578385825463114009984736707, 0.000188085874175754154906036529711, 0.00000144904196567091172843327038629
606, 0.0000000461452845653026313632626387926, 0.000000560461192624323612442635850467, 0.000186863593699788002397604449269, 0.000000836449155298512268465087257722, 0.000187470200176977628641410347758, 0.00000144305563248813851227098574698
607, 0.0000000459749166274534235476271373671, 0.000000558783200557565663640375029549, 0.000186252694519032080191985120978, 0.000000832346515647321606767703069325, 0.000186857452636217099279173123145, 0.00000143710463283234069395570523624
608, 0.0000000458054586521906274600725909866, 0.000000557112985592534478263829295888, 0.000185644694747170926763088458118, 0.000000828270254506110006348632428524, 0.000186247613191415651868812360005, 0.0000014311886987508351120725343154
609, 0.0000000456369042824409313397929391403, 0.000000555450498944263009726703274637, 0.000185039576220835607435080504095, 0.000000824220161535891751073745548728, 0.000185640663624062311376147000309, 0.00000142530756476259569214024176251
610, 0.0000000454692472159675707481971862768, 0.000000553795692213519894155421357948, 0.000184437320918417131368310524034, 0.000000820196028401964421737369357227, 0.000185036585857846618833214142578, 0.00000141946096783145188664098790145
611, 0.0000000453024812048076601224043660317, 0.00000055214851738313103530103133368, 0.000183837910958739980901866075052, 0.000000816197648751682094576562473718, 0.000184435361957327919597289510752, 0.00000141364864733962078999999817343
612, 0.0000000451366000547162145749928402481, 0.000000550508926814342242019441926775, 0.000183241328599750121349875688433, 0.000000812224818192509784775702086621, 0.0001838369741266191798064701232, 0.00000140787034506156824137013685364
613, 0.0000000449715976246167715272244510892, 0.000000548876873243222393684263626316, 0.000182647556237217310541354803259, 0.000000808277334270355136158799646386, 0.000183241404708085149706566291336, 0.00000140212580513819430137028772379
614, 0.0000000448074678260585231311344606722, 0.000000547252309777106616447949761678, 0.000182056576403451529931334828876, 0.000000804354996448173421379074402631, 0.000182648636181054695070913913098, 0.00000139641477405133856095815862498
615, 0.0000000446442046226798717811391823452, 0.000000545635189891078960697533550994, 0.000181468371766033361609344298326, 0.000000800457606084841978932677031897, 0.00018205865116054712044182297106, 0.00000139073700059860081141134976524
616, 0.0000000444818020296783223385829111209, 0.000000544025467424494077363123457069, 0.000180882925126558137990705325643, 0.000000796584966414300274266768985527, 0.000181471432396012310390407032011, 0.00000138509223586847267396847535372
617, 0.0000000443202541132866259933389674646, 0.000000542423096577537397932577023464, 0.000180300219419393693397235569595, 0.000000792736882524951832141702142241, 0.000180886962770084517421161485586, 0.00000137948023321577585606761813317
618, 0.0000000441595549902550919655976732496, 0.000000540828031907823330106434004182, 0.00017972023771045154911746072029, 0.000000788913161339324346262668975716, 0.000180305225297349627539532751967, 0.00000137390074823740276833470065315
619, 0.0000000439996988273399845087147358164, 0.000000539240228327030987995288178229, 0.000179142963195971365882988013838, 0.000000785113611593984330037361641231, 0.000179726203123125736855492016752, 0.00000136835353874835530254136455528
620, 0.0000000438406798407979239108432484008, 0.000000537659641097576982619262109911, 0.000178568379201318500007898307797, 0.000000781338043819702729161948738564, 0.000179149879522256874914428413156, 0.00000136283836475807763569205409688
621, 0.0000000436824922958862114094129981203, 0.000000536086225829324805218070068438, 0.000177996469179794501712501935377, 0.000000777586270321867972606722992879, 0.000178576237897919712729129418444, 0.00000135735498844707898923420605944
622, 0.0000000435251305063689991287236154745, 0.000000534519938476330342522191447186, 0.000177427216711460396392179510199, 0.00000077385810516114299348338454672, 0.000178005261780443095733830425261, 0.00000135190317414384233513429960938
623, 0.0000000433685888340292273273489826512, 0.000000532960735333623069672792685221, 0.000176860605501972591796889410665, 0.000000770153364134362805246024956719, 0.000177436934826140244093889552332, 0.00000134648268830201510224616662459
624, 0.0000000432128616881862523990683112635, 0.000000531408573034022472912065099487, 0.000176296619381431256257854118638, 0.000000766471864755669271725025557802, 0.000176871240816153464983165252048, 0.00000134109329947787799703615896855
625, 0.0000000430579435252190902089940342301, 0.000000529863408544989260498358370033, 0.000175735242303241015235512378609, 0.000000762813426237879761634484953464, 0.000176308163655311223586219731013, 0.00000133573477830808811234183735773
626, 0.0000000429038288480952004658033836285, 0.000000528325199165510926533653531706, 0.000175176458342983815567607127409, 0.000000759177869474086429446301226117, 0.000175747687370997421694606584324, 0.00000133040689748769255644575814145
627, 0.0000000427505122059047389318367045811, 0.000000526793902523021238526256622106, 0.000174620251697303808868823768836, 0.000000755565017019482914904172642359, 0.000175189796112032734846281862162, 0.00000132510943174840889236226596905
628, 0.00000004259798819340020535563134289, 0.000000525269476570353225550785591693, 0.00017406660668280410757424288977, 0.000000751974693073415302974731514517, 0.000174634474147567861005149306705, 0.0000013198421578371687338811484491
629, 0.0000000424462514505414160765403242403, 0.000000523751879582725249812233332212, 0.000173515507734955269128559204315, 0.000000748406723461654234716649778188, 0.000174081705865988535794447977972, 0.00000131460485449492090060542343464
630, 0.0000000422952966620457312987579416103, 0.000000522241070154759750272744825521, 0.000172966939407015365802067851597, 0.000000744860935618885107407394032209, 0.000173531475773832171283639354364, 0.00000130939730243569058897889679934
631, 0.0000000421451185569434680626513780912, 0.000000520737007197534252760338534651, 0.000172420886368961499563344048583, 0.000000741337158571413349316593371935, 0.000172983768494715977284167038496, 0.00000130421928432589107013958328468
632, 0.0000000419957119081384309550845283521, 0.000000519239649935664246649698859739, 0.00017187733340643262335784699563, 0.000000737835222920081800769641973859, 0.000172438568768276426035451779018, 0.00000129907058476388447837442536195
633, 0.0000000418470715319734935977172899865, 0.00000051774895790441753378790905843, 0.00017133626541968353203185911641, 0.000000734354960823397278619818790045, 0.000171895861449119923059244742759, 0.00000129395099025978830600544513846
634, 0.0000000416991922878011649333639347149, 0.000000516264890946859660834077411529, 0.000170797667422549888002713417877, 0.000000730896205980863445956206098207, 0.000171355631505784548828480859223, 0.00000128886028921552427172364744445
635, 0.000000041552069077559075295687632421, 0.000000514787409211030051592736116295, 0.000170261524541424148609642356119, 0.000000727458793616517152832078975328, 0.000170817864019712737736530779868, 0.00000128379827190510627972050272404
636, 0.0000000414056968453503181970748921028, 0.000000513316473147148461248079677608, 0.000169727822014242263885269785503, 0.000000724042560462665457017991809548, 0.000170282544184234762664714940073, 0.00000127876473045516423646314637926
637, 0.0000000412600705770285847037545803953, 0.000000511852043504851379651031578318, 0.000169196545189481015266223535829, 0.000000720647344743820576279005335968, 0.000169749657303562895230578321988, 0.00000127375945882570054063379149468
