t, z, H_t(z), error in H_t(z)
0.3, 96.7, -2.6797140895151728e-15, 1.0888630205413573e-08
0.3, 96.8, -2.720913772069622e-15, 1.084644043605394e-08
0.3, 96.9, -2.7482356668162566e-15, 1.079260974119616e-08
0.3, 97.0, -2.7438988581263146e-15, 1.0726769993504606e-08
0.3, 97.1, -2.723515857283587e-15, 1.0647903645587624e-08
0.3, 97.2, -2.687086664288074e-15, 1.0527313402579236e-08
0.3, 97.3, -2.6237692574149207e-15, 1.0393498377616475e-08
0.3, 97.4, -2.555681360982831e-15, 1.0245312461427827e-08
0.3, 97.5, -2.4689451871839907e-15, 1.008425904178949e-08
0.3, 97.6, -2.3613923316734287e-15, 9.910135598798854e-09
0.3, 97.7, -2.259043646590797e-15, 9.715814275180496e-09
0.3, 97.8, -2.14064876935538e-15, 9.507917832607862e-09
0.3, 97.9, -2.01574867908505e-15, 9.286878236918915e-09
0.3, 98.0, -1.887379141862766e-15, 9.05247544384623e-09
0.3, 98.1, -1.7486012637846216e-15, 8.80453002469227e-09
0.3, 98.2, -1.6093897048374828e-15, 8.543385778637645e-09
0.3, 98.3, -1.4719128693663208e-15, 8.269096671674595e-09
0.3, 98.4, -1.3366044382401299e-15, 7.981767593837629e-09
0.3, 98.5, -1.188719261913107e-15, 7.681560576573775e-09
0.3, 98.6, -1.0495077029659683e-15, 7.3687017749002786e-09
0.3, 98.7, -9.172350379227368e-16, 7.043489591487918e-09
0.3, 98.8, -7.745540320236444e-16, 6.706303925846257e-09
0.3, 98.9, -6.370771965524824e-16, 6.357617214867931e-09
0.3, 99.0, -5.056718932472393e-16, 5.99800715689972e-09
0.3, 99.1, -3.7860339863193815e-16, 5.6281719743067555e-09
0.3, 99.2, -2.5500435096859064e-16, 5.248948819555918e-09
0.3, 99.3, -1.2967057982926633e-16, 4.861243636880696e-09
0.3, 99.4, -1.9081958235744878e-17, 4.4660699659220415e-09
0.3, 99.5, 9.150666335777657e-17, 4.065233510848533e-09
0.3, 99.6, 1.9949319973733282e-16, 3.6527152527446638e-09
0.3, 99.7, 2.953366717850514e-16, 3.238250841907056e-09
0.3, 99.8, 3.885780586188048e-16, 2.8262725755173014e-09
0.3, 99.9, 4.753142324176451e-16, 2.4197841719590415e-09
----------------------------------------------------------------------------
0.4, 0.0, 0.06242911092747515, 1.2385078065323553e-09
0.4, 0.1, 0.06242547489266507, 1.2618599760287439e-09
0.4, 0.2, 0.06241456796922518, 1.3327892406740608e-09
0.4, 0.3, 0.06239639369952541, 1.4538633315401782e-09
0.4, 0.4, 0.0623709579855122, 1.6292058751104056e-09
0.4, 0.5, 0.06233826908570493, 1.8642981978069756e-09
0.4, 0.6, 0.062298337610993786, 2.165758221217179e-09
0.4, 0.7, 0.06225117651924157, 2.5411260837908767e-09
0.4, 0.8, 0.06219680110869377, 2.9986746745612073e-09
0.4, 0.9, 0.062135229010200625, 3.5472527900749165e-09
0.4, 1.0, 0.06206648017825693, 4.19616070956393e-09
0.4, 1.1, 0.061990576880865476, 4.955053597636583e-09
0.4, 1.2, 0.061907543688230864, 5.8338680505398615e-09
0.4, 1.3, 0.061817407460291296, 6.84276594874915e-09
0.4, 1.4, 0.061720197333097165, 7.992090748074464e-09
0.4, 1.5, 0.0616159447040449, 9.292333167561662e-09
0.4, 1.6, 0.061504683215976644, 1.0754102770505806e-08
0.4, 1.7, 0.061386448740156065, 1.2388103598254156e-08
0.4, 1.8, 0.061261279358131984, 1.420511197408868e-08
0.4, 1.9, 0.06112921534250143, 3.3275381513257742e-15
0.4, 2.0, 0.060990299136587094, 3.0575005214378603e-15
0.4, 2.1, 0.06084457533303823, 2.7775473935310937e-15
0.4, 2.2, 0.060692090651375125, 2.4887100441119577e-15
0.4, 2.3, 0.060532893914487955, 2.1922791010036914e-15
0.4, 2.4, 0.060367036024107354, 1.8898654292157375e-15
0.4, 2.5, 0.0601945699352628, 1.6174464304302062e-15
0.4, 2.6, 0.06001555062974594, 1.542172596776383e-15
0.4, 2.7, 0.05983003508859622, 1.4742735637167256e-15
0.4, 2.8, 0.05963808226362765, 1.4111555022916514e-15
0.4, 2.9, 0.05943975304801505, 1.3601557532986652e-15
0.4, 3.0, 0.05923511024595963, 1.3332911681107361e-15
0.4, 3.1, 0.059024218541453885, 1.3658241911740114e-15
0.4, 3.2, 0.0588071444661665, 1.5730418877307727e-15
0.4, 3.3, 0.05858395636646832, 1.8694981354782442e-15
0.4, 3.4, 0.058354724369621365, 2.244383749421194e-15
0.4, 3.5, 0.05811952034915283, 2.701677994147001e-15
0.4, 3.6, 0.05787841788943723, 3.2510300871331583e-15
0.4, 3.7, 0.05763149224950927, 3.907070166593536e-15
0.4, 3.8, 0.05737882032613184, 4.690380878018655e-15
0.4, 3.9, 0.05712048061614273, 5.629761440424946e-15
0.4, 4.0, 0.0568565531781047, 6.755009137040805e-15
0.4, 4.1, 0.056587119593284135, 8.114548494081572e-15
0.4, 4.2, 0.05631226292598307, 9.795311021643896e-15
0.4, 4.3, 0.056032067683250766, 1.1927750620007622e-14
0.4, 4.4, 0.055746619774000576, 1.474204385973544e-14
0.4, 4.5, 0.0554560064675584, 1.8573733765643587e-14
0.4, 4.6, 0.055160316351669604, 2.3844783533855953e-14
0.4, 4.7, 0.05485963928999101, 3.097889854101585e-14
0.4, 4.8, 0.05455406637909539, 3.198976704626735e-14
0.4, 4.9, 0.054243689905015546, 3.207085586866462e-14
0.4, 5.0, 0.053928603299356, 3.134007180225968e-14
0.4, 5.1, 0.05360890109499973, 3.0189016420636667e-14
0.4, 5.2, 0.053284678881438036, 2.961860999149777e-14
0.4, 5.3, 0.052956033259751754, 2.952486156867668e-14
0.4, 5.4, 0.05262306179727201, 2.9725553236800256e-14
0.4, 5.5, 0.05228586298194876, 3.012390125021747e-14
0.4, 5.6, 0.051944536176455565, 3.0662944812430686e-14
0.4, 5.7, 0.051599181572059456, 3.130667959368127e-14
0.4, 5.8, 0.0512499001422838, 3.2030757919393523e-14
0.4, 5.9, 0.05089679359639319, 3.2817816457385265e-14
0.4, 6.0, 0.050539964332728796, 3.365493269660379e-14
0.4, 6.1, 0.050179515391922586, 3.453217351370522e-14
0.4, 6.2, 0.04981555041001894, 3.544109378491857e-14
0.4, 6.3, 0.04944817357153229, 3.637467548310758e-14
0.4, 6.4, 0.049077489562468574, 3.732675216129602e-14
0.4, 6.5, 0.04870360352333934, 3.829191966039204e-14
0.4, 6.6, 0.04832662100219612, 3.926476830852573e-14
0.4, 6.7, 0.04794664790771312, 4.0240059037875966e-14
0.4, 6.8, 0.04756379046234614, 4.1191266780896255e-14
0.4, 6.9, 0.04717815515559495, 4.2130305413804954e-14
0.4, 7.0, 0.046789848697396864, 4.305679069516265e-14
0.4, 7.1, 0.046398977971678294, 4.3966018925720565e-14
0.4, 7.2, 0.046005649990091255, 4.485220541261974e-14
0.4, 7.3, 0.04560997184596151, 4.571709045616094e-14
0.4, 7.4, 0.04521205066847456, 4.6549142460209175e-14
0.4, 7.5, 0.04481199357712543, 4.749472511791442e-14
0.4, 7.6, 0.04440990763645808, 4.8541250857700445e-14
0.4, 7.7, 0.044005899811119555, 4.955571512827539e-14
0.4, 7.8, 0.04360007692125405, 5.0508054541269653e-14
0.4, 7.9, 0.0431925455982613, 5.111676010502439e-14
0.4, 8.0, 0.04278341224094371, 5.2251427323080906e-14
0.4, 8.1, 0.04237278297206566, 5.300941512925781e-14
0.4, 8.2, 0.041960763595348775, 5.368463307613235e-14
0.4, 8.3, 0.04154745955292567, 5.4269089549609066e-14
0.4, 8.4, 0.04113297588327504, 5.475486263640575e-14
0.4, 8.5, 0.04071741717965961, 5.513413847274935e-14
0.4, 8.6, 0.040300887549089025, 5.5398637746319506e-14
0.4, 8.7, 0.039883490571828044, 5.5540622353429645e-14
0.4, 8.8, 0.039465329261471255, 5.5551914369920383e-14
0.4, 8.9, 0.03904650602560361, 5.542480995332127e-14
0.4, 9.0, 0.038627122627066766, 5.515164839158505e-14
0.4, 9.1, 0.03820728014584977, 5.472519602669484e-14
0.4, 9.2, 0.03778707894162267, 5.4138221012399185e-14
0.4, 9.3, 0.03736661861693069, 5.3384532048301076e-14
0.4, 9.4, 0.03694599798106631, 5.245819416564683e-14
0.4, 9.5, 0.03652531501463568, 5.1354236871969577e-14
0.4, 9.6, 0.0361046668348356, 5.0068609591027085e-14
0.4, 9.7, 0.03568414966145639, 4.859851367136319e-14
0.4, 9.8, 0.035263858783625396, 4.6942224317275776e-14
0.4, 9.9, 0.03484388852730559, 4.510074088315776e-14
0.4, 10.0, 0.03442433222356249, 4.3076482946737854e-14
0.4, 10.1, 0.034005282177612596, 4.0874969638570333e-14
0.4, 10.2, 0.03358682963866571, 3.8504914183860214e-14
0.4, 10.3, 0.03316906477057249, 3.597901221959061e-14
0.4, 10.4, 0.0327520766232861, 1.0136552302376933e-08
0.4, 10.5, 0.03233595310516413, 2.395476587221144e-09
0.4, 10.6, 0.031920780956081016, 2.76855513277394e-14
0.4, 10.7, 0.031506645721405664, 2.479745999227316e-14
0.4, 10.8, 0.031093631726837937, 2.19380228023209e-14
0.4, 10.9, 0.03068182205408974, 1.919434691225596e-14
0.4, 11.0, 0.030271298517445793, 1.6694289726363438e-14
0.4, 11.1, 0.02986214164119778, 1.4645960715516564e-14
0.4, 11.2, 0.029454430637959775, 1.3528957709119474e-14
0.4, 11.3, 0.029048243387870383, 1.5458019379918124e-14
0.4, 11.4, 0.02864365641868571, 1.9134582153062512e-14
0.4, 11.5, 0.02824074488676748, 2.4151449962355117e-14
0.4, 11.6, 0.02783958255896909, 3.048674906700802e-14
0.4, 11.7, 0.027440241795422492, 3.8189840402070655e-14
0.4, 11.8, 0.027042793533227683, 4.734739607132912e-14
0.4, 11.9, 0.026647307271046115, 5.807281036251628e-14
0.4, 12.0, 0.02625385105459869, 7.0500475741546e-14
0.4, 12.1, 0.025862491463068377, 8.467691990505767e-14
0.4, 12.2, 0.025473293596406925, 1.0083748810676247e-13
0.4, 12.3, 0.02508632106354429, 1.191744016047281e-13
0.4, 12.4, 0.024701635971499207, 1.399111996117371e-13
0.4, 12.5, 0.024319298915388258, 1.6343359860227638e-13
0.4, 12.6, 0.023939368969330573, 1.899910276336517e-13
0.4, 12.7, 0.02356190367824453, 2.1987890519022328e-13
0.4, 12.8, 0.02318695905053221, 2.534880411723381e-13
0.4, 12.9, 0.022814589551647002, 2.9131411317859133e-13
0.4, 13.0, 0.022444848098538882, 3.339188752173557e-13
0.4, 13.1, 0.022077786054971526, 3.814173794143813e-13
0.4, 13.2, 0.021713453227705105, 4.366935368446467e-13
0.4, 13.3, 0.02135189786353738, 4.991999951293044e-13
0.4, 13.4, 0.020993166647196117, 5.707786278061559e-13
0.4, 13.5, 0.020637304700074386, 6.488202227381959e-13
0.4, 13.6, 0.020284355579800722, 7.37047721590585e-13
0.4, 13.7, 0.01993436128063484, 8.388565794373476e-13
0.4, 13.8, 0.01958736223467968, 9.577276563487506e-13
0.4, 13.9, 0.01924339731389983, 1.0986948659875956e-12
0.4, 14.0, 0.018902503832935878, 1.2694056826651958e-12
0.4, 14.1, 0.018564717552704155, 1.422271373352419e-12
0.4, 14.2, 0.018230072684770313, 1.4962625343537414e-12
0.4, 14.3, 0.017898601896485462, 1.5532051875362348e-12
0.4, 14.4, 0.017570336316872635, 1.5985750160247816e-12
0.4, 14.5, 0.017245305543251134, 1.6458994273881962e-12
0.4, 14.6, 0.016923537648586184, 1.6948345435291708e-12
0.4, 14.7, 0.016605059189550544, 1.724122269828636e-12
0.4, 14.8, 0.016289895215284678, 1.7422126942984079e-12
0.4, 14.9, 0.015978069276841728, 1.7609615719969504e-12
0.4, 15.0, 0.015669603437303017, 1.7713179047635534e-12
0.4, 15.1, 0.015364518282549759, 1.7708441142042123e-12
0.4, 15.2, 0.01506283293267624, 1.7705904460207137e-12
0.4, 15.3, 0.01476456505402944, 1.7717802482288794e-12
0.4, 15.4, 0.014469730871859885, 1.7762713195025718e-12
0.4, 15.5, 0.014178345183568197, 1.7831605146816924e-12
0.4, 15.6, 0.013890421372531655, 1.791773792260746e-12
0.4, 15.7, 0.013605971422494836, 1.8016297501539482e-12
0.4, 15.8, 0.013325005932508188, 1.8129025349807006e-12
0.4, 15.9, 0.0130475341323982, 1.825323243962239e-12
0.4, 16.0, 0.012773563898752727, 1.839004273498929e-12
0.4, 16.1, 0.012503101771404795, 1.8529038058024665e-12
0.4, 16.2, 0.012236152970398177, 1.8666979811015816e-12
0.4, 16.3, 0.011972721413417682, 1.880131966503759e-12
0.4, 16.4, 0.011712809733667383, 1.8929914524659555e-12
0.4, 16.5, 0.011456419298179409, 1.90509151197728e-12
0.4, 16.6, 0.011203550226536388, 1.9162366898288374e-12
0.4, 16.7, 0.010954201409990014, 1.926299710083951e-12
0.4, 16.8, 0.010708370530958656, 1.9350064785771513e-12
0.4, 16.9, 0.010466054082886535, 1.940282456122292e-12
0.4, 17.0, 0.010227247390447164, 1.944274464396713e-12
0.4, 17.1, 0.00999194463007364, 1.9469067425399824e-12
0.4, 17.2, 0.009760138850798409, 1.9481280460353954e-12
0.4, 17.3, 0.00953182199538516, 1.9479109712112528e-12
0.4, 17.4, 0.009306984921735583, 1.946271329313096e-12
0.4, 17.5, 0.009085617424553515, 1.943349817529203e-12
0.4, 17.6, 0.00886770825724955, 1.939095401781439e-12
0.4, 17.7, 0.008653245154068628, 1.9335825666340603e-12
0.4, 17.8, 0.008442214852423746, 1.9268949330567183e-12
0.4, 17.9, 0.008234603115418775, 1.9191850941294318e-12
0.4, 18.0, 0.00803039475454338, 1.9106474742467275e-12
0.4, 18.1, 0.00782957365252351, 1.9015240651914325e-12
0.4, 18.2, 0.007632122786310554, 1.8920023356048575e-12
0.4, 18.3, 0.007438024250192902, 1.88178952013272e-12
0.4, 18.4, 0.00724725927901351, 1.8732704273455373e-12
0.4, 18.5, 0.00705980827147717, 1.865978152617067e-12
0.4, 18.6, 0.006875650813531686, 1.859627391998953e-12
0.4, 18.7, 0.00669476570180699, 1.8555019305226086e-12
0.4, 18.8, 0.00651713096709656, 1.854387874582461e-12
0.4, 18.9, 0.0063427238978659255, 1.8572016441231765e-12
0.4, 19.0, 0.0061715210637726895, 1.8650120678963223e-12
0.4, 19.1, 0.006003498339183441, 1.8790695966010177e-12
0.4, 19.2, 0.005838630926672567, 1.900852970503136e-12
0.4, 19.3, 0.005676893380488422, 1.932117055038614e-12
0.4, 19.4, 0.005518259629972851, 1.9749889516963835e-12
0.4, 19.5, 0.00536270300291959, 2.032099076381141e-12
0.4, 19.6, 0.005210196248858235, 2.1068289564587712e-12
0.4, 19.7, 0.005060711562249965, 2.2038263005339558e-12
0.4, 19.8, 0.004914220605581877, 2.330425590883351e-12
0.4, 19.9, 0.004770694532347115, 2.509179964981808e-12
0.4, 20.0, 0.004630104009897895, 2.7861183380798513e-12
0.4, 20.1, 0.0044924192421593135, 3.119005768181979e-12
0.4, 20.2, 0.004357609992191663, 3.502656451928667e-12
0.4, 20.3, 0.004225645604589582, 3.9371263593677535e-12
0.4, 20.4, 0.004096495027706645, 4.422351536365393e-12
0.4, 20.5, 0.003970126835694043, 4.960835256716447e-12
0.4, 20.6, 0.0038465092503428056, 5.554905941228928e-12
0.4, 20.7, 0.0037256101627187294, 6.207782890968346e-12
0.4, 20.8, 0.0036073971545801113, 6.9213208330428575e-12
0.4, 20.9, 0.003491837519568249, 7.701182114258395e-12
0.4, 21.0, 0.003378898284161201, 8.55144367865231e-12
0.4, 21.1, 0.003268546228381689, 9.476523670086537e-12
0.4, 21.2, 0.0031607479062501047, 1.048090931748668e-11
0.4, 21.3, 0.00305546966597423, 1.156956099639368e-11
0.4, 21.4, 0.00295267766986743, 1.2748529189437193e-11
0.4, 21.5, 0.002852337913987373, 1.4023919033013828e-11
0.4, 21.6, 0.0027544162474878683, 1.5402393497994586e-11
0.4, 21.7, 0.002658878391676515, 1.6891262503308478e-11
0.4, 21.8, 0.002565689958771423, 1.8490761505249446e-11
0.4, 21.9, 0.0024748164703503736, 2.0215700033732944e-11
0.4, 22.0, 0.002386223375486332, 2.2076744802898784e-11
0.4, 22.1, 0.002299876068563444, 2.4085049192767833e-11
0.4, 22.2, 0.002215739906767959, 2.6253307817647927e-11
0.4, 22.3, 0.0021337802272490152, 2.8596137623280627e-11
0.4, 22.4, 0.0020539623639443515, 3.1110111861654265e-11
0.4, 22.5, 0.0019762516640664672, 3.374792551593944e-11
0.4, 22.6, 0.0019006135042451016, 3.658529475657453e-11
0.4, 22.7, 0.0018270133063221082, 3.964092654364292e-11
0.4, 22.8, 0.0017554165527952077, 4.293059544366864e-11
0.4, 22.9, 0.0016857888019075216, 4.6467424969330355e-11
0.4, 23.0, 0.0016180957023798107, 5.029968904104226e-11
0.4, 23.1, 0.0015523030077830167, 5.446689429138498e-11
0.4, 23.2, 0.0014883765905487642, 5.901913271058235e-11
0.4, 23.3, 0.0014262824556158405, 6.402143246116935e-11
0.4, 23.4, 0.001365986753711141, 6.956033757506134e-11
0.4, 23.5, 0.0013074557942635066, 7.512580679884774e-11
0.4, 23.6, 0.0012506560579496544, 7.886706140033586e-11
0.4, 23.7, 0.001195554208871213, 8.220105118322661e-11
0.4, 23.8, 0.001142117106362539, 8.531735682654414e-11
0.4, 23.9, 0.0010903118164290388, 8.852208162384772e-11
0.4, 24.0, 0.0010401056228160734, 9.181297075340302e-11
0.4, 24.1, 0.0009914660377088734, 9.518729511027202e-11
0.4, 24.2, 0.0009443608120639806, 9.864234221202762e-11
0.4, 24.3, 0.0008987579455731442, 1.021753720428083e-10
0.4, 24.4, 0.0008546256962608167, 1.0553798001963965e-10
0.4, 24.5, 0.0008119325897165741, 1.0817273070929207e-10
0.4, 24.6, 0.0007706474279641275, 1.1094027364624971e-10
0.4, 24.7, 0.0007307392979688188, 1.1382822474361225e-10
0.4, 24.8, 0.0006921775797855234, 1.168263298837468e-10
0.4, 24.9, 0.0006549319543495737, 1.1992591733145433e-10
0.4, 25.0, 0.0006189724109128575, 1.228102636952113e-10
0.4, 25.1, 0.0005842692541282333, 1.256730095458323e-10
0.4, 25.2, 0.0005507931107848707, 1.286553775003177e-10
0.4, 25.3, 0.0005185149361978792, 1.3160672228132144e-10
0.4, 25.4, 0.0004874060202555147, 1.3466445871267225e-10
0.4, 25.5, 0.0004574379931274416, 1.378304955858595e-10
0.4, 25.6, 0.00042858283063784973, 1.4109617327746933e-10
0.4, 25.7, 0.00040081285930722104, 1.4445395027182548e-10
0.4, 25.8, 0.0003741007610668453, 1.4789715077937448e-10
0.4, 25.9, 0.0003484195776503167, 1.51419775425314e-10
0.4, 26.0, 0.0003237427146662573, 1.5501635129695124e-10
0.4, 26.1, 0.0003000439453569742, 1.586546068524928e-10
0.4, 26.2, 0.00027729741404744794, 1.6229374045458386e-10
0.4, 26.3, 0.000255477639289679, 1.660016203190255e-10
0.4, 26.4, 0.00023455951670711407, 1.6961065536151918e-10
0.4, 26.5, 0.0002145183215442665, 1.7326386504400542e-10
0.4, 26.6, 0.00019532971092664638, 1.7695909793160417e-10
0.4, 26.7, 0.00017696972583625624, 1.806857813306117e-10
0.4, 26.8, 0.00015941479280797937, 1.8444179178367385e-10
0.4, 26.9, 0.0001426417253523232, 1.882268027192361e-10
0.4, 27.0, 0.00012662772510996437, 1.9203728822890453e-10
0.4, 27.1, 0.00011135038274384974, 1.9587006464505364e-10
0.4, 27.2, 9.678767857437066e-05, 1.9972233457325671e-10
0.4, 27.3, 8.291798296343658e-05, 2.0359178214301128e-10
0.4, 27.4, 6.972005645324897e-05, 2.0747676079857868e-10
0.4, 27.5, 5.717304966563256e-05, 2.1137622187166296e-10
0.4, 27.6, 4.5256502967797716e-05, 2.1529001888800526e-10
0.4, 27.7, 3.395034591057015e-05, 2.1921926239497367e-10
0.4, 27.8, 2.3234896444934643e-05, 2.2316647059781491e-10
0.4, 27.9, 1.3090859923104239e-05, 2.2713616896275985e-10
0.4, 28.0, 3.4993278899528074e-06, 2.3113547579411298e-10
0.4, 28.1, -5.5582233289423245e-06, 2.3517503618785283e-10
0.4, 28.2, -1.4099934236694368e-05, 2.3925311262709386e-10
0.4, 28.3, -2.2143563965793548e-05, 2.4339337471491284e-10
0.4, 28.4, -2.9706492264011607e-05, 2.476442641403557e-10
0.4, 28.5, -3.680572165943604e-05, 2.5205903187626894e-10
0.4, 28.6, -4.345787979852414e-05, 2.567302703453803e-10
0.4, 28.7, -4.967922195117315e-05, 2.618813609171095e-10
0.4, 28.8, -5.5485633676714415e-05, 2.6863266728645885e-10
0.4, 28.9, -6.089263364473234e-05, 2.7628165004132006e-10
0.4, 29.0, -6.591537660488605e-05, 2.844606360710313e-10
0.4, 29.1, -7.056865649955808e-05, 2.9307812481119453e-10
0.4, 29.2, -7.486690971350933e-05, 3.0209399286380245e-10
0.4, 29.3, -7.88242184546681e-05, 3.1148053099905223e-10
0.4, 29.4, -8.24543142600527e-05, 3.212181286952803e-10
0.4, 29.5, -8.57705816212009e-05, 3.312918195409983e-10
0.4, 29.6, -8.878606172320672e-05, 3.4168956840104657e-10
0.4, 29.7, -9.15134562917644e-05, 3.5240134891456317e-10
0.4, 29.8, -9.396513154252168e-05, 3.6341864297327886e-10
0.4, 29.9, -9.615312222715739e-05, 3.747341933101046e-10
0.4, 30.0, -9.808913577072419e-05, 3.862863246217555e-10
0.4, 30.1, -9.978455649477266e-05, 3.980975545252605e-10
0.4, 30.2, -0.00010125044992084402, 4.099688779119099e-10
0.4, 30.3, -0.00010249756714916437, 4.2181519325710594e-10
0.4, 30.4, -0.00010353634930714023, 4.339433584154306e-10
0.4, 30.5, -0.00010437693206266338, 4.4635999049637605e-10
0.4, 30.6, -0.00010502915019710687, 4.590751753022691e-10
0.4, 30.7, -0.00010550254223300994, 4.721032316985587e-10
0.4, 30.8, -0.00010580635511161783, 4.854636064819203e-10
0.4, 30.9, -0.00010594954891547609, 4.991820291841917e-10
0.4, 31.0, -0.00010594080163130229, 5.132918679985202e-10
0.4, 31.1, -0.00010578851394863094, 5.278358225953907e-10
0.4, 31.2, -0.00010550081408963291, 5.42867960366287e-10
0.4, 31.3, -0.00010508556266566909, 5.584562306490306e-10
0.4, 31.4, -0.00010455035755637765, 5.739633726147848e-10
0.4, 31.5, -0.0001039025388069171, 5.890474847569934e-10
0.4, 31.6, -0.00010314919353933455, 6.046225762622722e-10
0.4, 31.7, -0.00010229716087398246, 6.207742919465812e-10
0.4, 31.8, -0.00010135303685714872, 6.3760959338465e-10
0.4, 31.9, -0.00010032317939092655, 6.552614733524463e-10
0.4, 32.0, -9.921371316176814e-05, 6.738948539118956e-10
0.4, 32.1, -9.803053456403425e-05, 6.937140630912499e-10
0.4, 32.2, -9.677931661498571e-05, 7.149652295592218e-10
0.4, 32.3, -9.54655138579321e-05, 7.379118860217792e-10
0.4, 32.4, -9.409436725016249e-05, 7.63020670805062e-10
0.4, 32.5, -9.267090903243756e-05, 7.907845817364625e-10
0.4, 32.6, -9.119996757704013e-05, 8.218266041223685e-10
0.4, 32.7, -8.968617221136948e-05, 8.569428865624375e-10
0.4, 32.8, -8.813395801415746e-05, 8.971660899095568e-10
0.4, 32.9, -8.654757058165e-05, 9.438642987406448e-10
0.4, 33.0, -8.493107076089397e-05, 9.806612987414511e-10
0.4, 33.1, -8.328833934781942e-05, 9.842781802245165e-10
0.4, 33.2, -8.162308174743493e-05, 9.907259132927022e-10
0.4, 33.3, -7.993883259391091e-05, 1.0122335914224793e-09
0.4, 33.4, -7.823896032826533e-05, 1.0437271500203472e-09
0.4, 33.5, -7.652667173146271e-05, 1.0815636044483853e-09
0.4, 33.6, -7.480501641094061e-05, 1.125307789300653e-09
0.4, 33.7, -7.307689123857495e-05, 1.1706649878035725e-09
0.4, 33.8, -7.134504473821067e-05, 1.2215903358691818e-09
0.4, 33.9, -6.96120814210558e-05, 1.2790109496267997e-09
0.4, 34.0, -6.788046606725043e-05, 1.3432944195813056e-09
0.4, 34.1, -6.615252795202608e-05, 1.4148734512967553e-09
0.4, 34.2, -6.443046501503974e-05, 1.4824773495424999e-09
0.4, 34.3, -6.271634797145516e-05, 1.5583881494525186e-09
0.4, 34.4, -6.101212436352276e-05, 1.6440518612159385e-09
0.4, 34.5, -5.9319622551453415e-05, 1.7400811694293214e-09
0.4, 34.6, -5.764055564242108e-05, 1.8471579163305903e-09
0.4, 34.7, -5.5976525356802516e-05, 1.9660323919934174e-09
0.4, 34.8, -5.432902583057916e-05, 2.0975235876980735e-09
0.4, 34.9, -5.269944735315591e-05, 2.2405492048330925e-09
0.4, 35.0, -5.108908003973504e-05, 2.3937159052187154e-09
0.4, 35.1, -4.94991174376764e-05, 2.5630418880535367e-09
0.4, 35.2, -4.793066006606505e-05, 2.747057519266353e-09
0.4, 35.3, -4.638471888814553e-05, 2.9471361546276006e-09
0.4, 35.4, -4.486221871601708e-05, 3.165946394686053e-09
0.4, 35.5, -4.336400154722406e-05, 3.40224487626442e-09
0.4, 35.6, -4.189082983304914e-05, 3.6590656480142e-09
0.4, 35.7, -4.0443389678072625e-05, 3.938658585900826e-09
0.4, 35.8, -3.9022293970991e-05, 4.242429095538489e-09
0.4, 35.9, -3.7628085446475524e-05, 4.571879093613098e-09
0.4, 36.0, -3.626123967808777e-05, 4.928609685419423e-09
0.4, 36.1, -3.492216800220121e-05, 5.314324579575993e-09
0.4, 36.2, -3.361122037309476e-05, 5.730834128124733e-09
0.4, 36.3, -3.2328688149250276e-05, 6.180007778179073e-09
0.4, 36.4, -3.107480681115686e-05, 6.663688554371149e-09
0.4, 36.5, -2.9849758610702486e-05, 7.1842346713168244e-09
0.4, 36.6, -2.8653675152645743e-05, 7.743934782741916e-09
0.4, 36.7, -2.7486639908381736e-05, 8.345217825020688e-09
0.4, 36.8, -2.6348690662390532e-05, 8.990664454062308e-09
0.4, 36.9, -2.5239821891936935e-05, 9.683021804640376e-09
0.4, 37.0, -2.41599870803482e-05, 1.0425223374028331e-08
0.4, 37.1, -2.310910096451733e-05, 1.122041755040741e-08
0.4, 37.2, -2.2087041717124567e-05, 1.2072012518417773e-08
0.4, 37.3, -2.1093653064291944e-05, 1.2983755066481542e-08
0.4, 37.4, -2.012874633918393e-05, 1.3959895222177523e-08
0.4, 37.5, -1.9192102472300084e-05, 1.0654349440930716e-11
0.4, 37.6, -1.8283473919281437e-05, 9.43096297811604e-13
0.4, 37.7, -1.74025865267431e-05, 1.842623311941352e-11
0.4, 37.8, -1.654914133711414e-05, 4.793162470690609e-11
0.4, 37.9, -1.5722816333278017e-05, 8.684288991866408e-11
0.4, 38.0, -1.4923268123681697e-05, 1.3433892116181503e-10
0.4, 38.1, -1.4150133569001012e-05, 1.9006516171984893e-10
0.4, 38.2, -1.3403031351051035e-05, 2.538871430088554e-10
0.4, 38.3, -1.268156348497489e-05, 3.25792568005887e-10
0.4, 38.4, -1.1985316775573168e-05, 4.0584556499695824e-10
0.4, 38.5, -1.1313864218735845e-05, 4.941622017982248e-10
0.4, 38.6, -1.0666766348942959e-05, 5.90896173908034e-10
0.4, 38.7, -1.004357253376817e-05, 6.962299132848544e-10
0.4, 38.8, -9.443822216475498e-06, 8.103688495080736e-10
0.4, 38.9, -8.867046107574432e-06, 9.335376358984114e-10
0.4, 39.0, -8.31276732648394e-06, 1.0659765261054547e-09
0.4, 39.1, -7.78050249420053e-06, 1.207944091991097e-09
0.4, 39.2, -7.269762778130007e-06, 1.3597118613478907e-09
0.4, 39.3, -6.78005489001491e-06, 1.5215635241345825e-09
0.4, 39.4, -6.3108820380465905e-06, 1.6937982513108188e-09
0.4, 39.5, -5.861744834275004e-06, 1.8767314654139876e-09
0.4, 39.6, -5.432142158192646e-06, 2.07069434235584e-09
